"","municipio_codigo","municipio","uf","latitude","longitude","n","s"
"370",2109106,"PRESIDENTE DUTRA","MA",-5.2898,-44.495,1,9
"371",2109205,"PRESIDENTE JUSCELINO","MA",-2.91872,-44.0715,0,1
"372",2109452,"RAPOSA","MA",-2.4254,-44.0973,3,1
"373",2109502,"RIACHAO","MA",-7.35819,-46.6225,0,1
"374",2109551,"RIBAMAR FIQUENE","MA",-5.93067,-47.3888,1,0
"375",2109601,"ROSARIO","MA",-2.93444,-44.2531,0,15
"376",2109809,"SANTA HELENA","MA",-2.24426,-45.29,0,1
"377",2109908,"SANTA INES","MA",-3.65112,-45.3774,7,6
"378",2110005,"SANTA LUZIA","MA",-4.06873,-45.69,2,3
"379",2110039,"SANTA LUZIA DO PARUA","MA",-2.51123,-45.7801,1,1
"380",2110203,"SANTA RITA","MA",-3.14241,-44.3211,2,0
"381",2110302,"SANTO ANTONIO DOS LOPES","MA",-4.86613,-44.3653,0,1
"382",2110500,"SAO BENTO","MA",-2.69781,-44.8289,0,3
"383",2110609,"SAO BERNARDO","MA",-3.37223,-42.4191,1,2
"384",2110708,"SAO DOMINGOS DO MARANHAO","MA",-5.58095,-44.3822,2,7
"385",2110807,"SAO FELIX DE BALSAS","MA",-7.07535,-44.8092,0,1
"386",2110856,"SAO FRANCISCO DO BREJAO","MA",-5.12584,-47.389,0,1
"387",2110906,"SAO FRANCISCO DO MARANHAO","MA",-6.25159,-42.8668,0,1
"388",2111052,"SAO JOAO DO PARAISO","MA",-6.45634,-47.0594,1,6
"389",2111102,"SAO JOAO DOS PATOS","MA",-6.4934,-43.7036,2,1
"390",2111201,"SAO JOSE DE RIBAMAR","MA",-2.54704,-44.0597,9,49
"391",2111300,"SAO LUIS","MA",-2.53874,-44.2825,170,183
"392",2111409,"SAO LUIS GONZAGA DO MARANHAO","MA",-4.38541,-44.6654,0,3
"393",2111508,"SAO MATEUS DO MARANHAO","MA",-4.03736,-44.4707,0,2
"394",2111532,"SAO PEDRO DA AGUA BRANCA","MA",-5.08472,-48.4291,0,1
"395",2111573,"SAO PEDRO DOS CRENTES","MA",-6.82389,-46.5319,1,3
"396",2111607,"SAO RAIMUNDO DAS MANGABEIRAS","MA",-7.02183,-45.4809,2,8
"397",2111722,"SATUBINHA","MA",-4.04913,-45.2457,0,1
"398",2111805,"SITIO NOVO","MA",-5.87601,-46.7033,1,1
"399",2112001,"TASSO FRAGOSO","MA",-8.4662,-45.7536,0,10
"400",2112209,"TIMON","MA",-5.09769,-42.8329,18,10
"401",2112233,"TRIZIDELA DO VALE","MA",-4.538,-44.628,1,4
"402",2112274,"TUFILANDIA","MA",-3.67355,-45.6238,0,1
"403",2112308,"TUNTUM","MA",-5.25476,-44.6444,3,8
"404",2112506,"TUTOIA","MA",-2.76141,-42.2755,14,7
"405",2112704,"VARGEM GRANDE","MA",-3.53639,-43.917,5,2
"406",2112803,"VIANA","MA",-3.20451,-44.9912,10,1
"407",2112852,"VILA NOVA DOS MARTIRIOS","MA",-5.18889,-48.1336,0,1
"408",2112902,"VITORIA DO MEARIM","MA",-3.45125,-44.8643,0,1
"409",2114007,"ZE DOCA","MA",-3.27014,-45.6553,5,7
"410",2200301,"ALTO LONGA","PI",-5.25634,-42.2096,1,0
"411",2200400,"ALTOS","PI",-5.03888,-42.4612,1,3
"412",2200509,"AMARANTE","PI",-6.24304,-42.8433,0,1
"413",2200608,"ANGICAL DO PIAUI","PI",-6.08786,-42.74,0,2
"414",2200707,"ANISIO DE ABREU","PI",-9.18564,-43.0494,0,1
"415",2201101,"AVELINO LOPES","PI",-10.1345,-43.9563,1,0
"416",2201150,"BAIXA GRANDE DO RIBEIRO","PI",-7.84903,-45.219,0,9
"417",2201200,"BARRAS","PI",-4.24468,-42.2922,6,3
"418",2201507,"BATALHA","PI",-4.0223,-42.0787,1,5
"419",2201770,"BOA HORA","PI",-4.41404,-42.1357,0,2
"420",2201903,"BOM JESUS","PI",-9.07124,-44.359,10,39
"421",2201929,"BONFIM DO PIAUI","PI",-9.1605,-42.8865,0,1
"422",2202000,"BURITI DOS LOPES","PI",-3.18259,-41.8695,0,2
"423",2202059,"CABECEIRAS DO PIAUI","PI",-4.4773,-42.3069,0,1
"424",2202075,"CAJAZEIRAS DO PIAUI","PI",-6.79667,-42.3903,0,1
"425",2202208,"CAMPO MAIOR","PI",-4.8217,-42.1641,0,1
"426",2202307,"CANTO DO BURITI","PI",-8.1111,-42.9517,0,3
"427",2202505,"CARACOL","PI",-9.27933,-43.329,0,1
"428",2202604,"CASTELO DO PIAUI","PI",-5.31869,-41.5499,0,1
"429",2202703,"COCAL","PI",-3.47279,-41.5546,0,2
"430",2202802,"CONCEICAO DO CANINDE","PI",-7.87638,-41.5942,0,1
"431",2202901,"CORRENTE","PI",-10.4333,-45.1633,0,5
"432",2203008,"CRISTALANDIA DO PIAUI","PI",-10.6443,-45.1893,0,1
"433",2203107,"CRISTINO CASTRO","PI",-8.82273,-44.223,0,3
"434",2203206,"CURIMATA","PI",-10.0326,-44.3002,0,1
"435",2203230,"CURRAIS","PI",-9.01175,-44.4062,0,5
"436",2203305,"DEMERVAL LOBAO","PI",-5.35875,-42.6776,1,4
"437",2203354,"DIRCEU ARCOVERDE","PI",-9.33939,-42.4348,0,1
"438",2203503,"ELESBAO VELOSO","PI",-6.19947,-42.1355,0,1
"439",2203602,"ELISEU MARTINS","PI",-8.09629,-43.6705,0,1
"440",2203800,"FLORES DO PIAUI","PI",-7.78793,-42.918,1,0
"441",2203909,"FLORIANO","PI",-6.77182,-43.0241,5,9
"442",2204105,"FRANCISCO AYRES","PI",-6.62606,-42.6881,0,1
"443",2204204,"FRANCISCO SANTOS","PI",-6.99491,-41.1288,0,3
"444",2204501,"GUADALUPE","PI",-6.78285,-43.5594,0,1
"445",2204550,"GUARIBAS","PI",-9.38647,-43.6943,0,1
"446",2204907,"ISAIAS COELHO","PI",-7.73597,-41.6735,0,2
"447",2205102,"ITAUEIRA","PI",-7.59989,-43.0249,3,3
"448",2205300,"JERUMENHA","PI",-7.09128,-43.5033,0,1
"449",2205409,"JOAQUIM PIRES","PI",-3.50164,-42.1865,0,2
"450",2205508,"JOSE DE FREITAS","PI",-4.75146,-42.5746,0,2
"451",2205516,"JUAZEIRO DO PIAUI","PI",-5.17459,-41.6976,0,2
"452",2205524,"JULIO BORGES","PI",-10.3225,-44.2381,0,3
"453",2205581,"LAGOA DO PIAUI","PI",-5.41864,-42.6437,0,1
"454",2205706,"LUIS CORREIA","PI",-2.88438,-41.6641,1,3
"455",2206209,"MIGUEL ALVES","PI",-4.16857,-42.8963,0,2
"456",2206357,"MILTON BRANDAO","PI",-4.68295,-41.4173,1,0
"457",2206407,"MONSENHOR GIL","PI",-5.562,-42.6075,0,1
"458",2207009,"OEIRAS","PI",-7.01915,-42.1283,15,7
"459",2207405,"PALMEIRA DO PIAUI","PI",-8.73076,-44.2466,0,1
"460",2207504,"PALMEIRAIS","PI",-5.97086,-43.056,0,4
"461",2207702,"PARNAIBA","PI",-2.90585,-41.7754,4,3
"462",2207751,"PASSAGEM FRANCA DO PIAUI","PI",-5.86036,-42.4436,0,2
"463",2207801,"PAULISTANA","PI",-8.13436,-41.1431,1,3
"464",2207900,"PEDRO II","PI",-4.42585,-41.4482,0,3
"465",2208007,"PICOS","PI",-7.07721,-41.467,14,20
"466",2208205,"PIO IX","PI",-6.83002,-40.6083,2,3
"467",2208304,"PIRACURUCA","PI",-3.93335,-41.7088,1,1
"468",2208403,"PIRIPIRI","PI",-4.27157,-41.7716,1,4
"469",2208650,"QUEIMADA NOVA","PI",-8.57064,-41.4106,1,0
"470",2208700,"REDENCAO DO GURGUEIA","PI",-9.47937,-44.5811,0,3
"471",2208809,"REGENERACAO","PI",-6.23115,-42.6842,1,6
"472",2208858,"RIACHO FRIO","PI",-10.1244,-44.9503,0,1
"473",2208908,"RIBEIRO GONCALVES","PI",-7.55651,-45.2447,0,2
"474",2209005,"RIO GRANDE DO PIAUI","PI",-7.78029,-43.1369,0,1
"475",2209104,"SANTA CRUZ DO PIAUI","PI",-7.1785,-41.7609,0,1
"476",2209302,"SANTA LUZ","PI",-8.9488,-44.1296,0,1
"477",2209401,"SANTO ANTONIO DE LISBOA","PI",-6.98676,-41.2252,1,0
"478",2209658,"SAO FRANCISCO DE ASSIS DO PIAUI","PI",-8.23599,-41.6873,0,1
"479",2209708,"SAO FRANCISCO DO PIAUI","PI",-7.2463,-42.541,0,1
"480",2210003,"SAO JOAO DO PIAUI","PI",-8.35466,-42.2559,1,2
"481",2210409,"SAO MIGUEL DO TAPUIO","PI",-5.49729,-41.3165,0,1
"482",2210508,"SAO PEDRO DO PIAUI","PI",-5.92078,-42.7192,0,1
"483",2210607,"SAO RAIMUNDO NONATO","PI",-9.01241,-42.6987,1,8
"484",2210706,"SIMOES","PI",-7.59109,-40.8137,7,0
"485",2210805,"SIMPLICIO MENDES","PI",-7.85294,-41.9075,4,2
"486",2211001,"TERESINA","PI",-5.09194,-42.8034,112,118
"487",2211100,"UNIAO","PI",-4.58571,-42.8583,0,2
"488",2211209,"URUCUI","PI",-7.23944,-44.5577,8,9
"489",2211308,"VALENCA DO PIAUI","PI",-6.40301,-41.7375,0,1
"490",2300150,"ACARAPE","CE",-4.22083,-38.7055,0,1
"491",2300200,"ACARAU","CE",-2.88769,-40.1183,2,5
"492",2300309,"ACOPIARA","CE",-6.08911,-39.448,0,1
"493",2300705,"ALTO SANTO","CE",-5.50894,-38.2743,0,1
"494",2300754,"AMONTADA","CE",-3.36017,-39.8288,4,4
"495",2300903,"APUIARES","CE",-3.94506,-39.4359,0,2
"496",2301000,"AQUIRAZ","CE",-3.89929,-38.3896,14,14
"497",2301109,"ARACATI","CE",-4.55826,-37.7679,8,12
"498",2301208,"ARACOIABA","CE",-4.36872,-38.8125,0,2
"499",2301257,"ARARENDA","CE",-4.74567,-40.831,0,1
"500",2301505,"ARNEIROZ","CE",-6.3165,-40.1653,0,1
"501",2301703,"AURORA","CE",-6.93349,-38.9742,0,1
"502",2301851,"BANABUIU","CE",-5.30454,-38.9132,0,2
"503",2301901,"BARBALHA","CE",-7.2982,-39.3021,2,0
"504",2302008,"BARRO","CE",-7.17188,-38.7741,0,1
"505",2302107,"BATURITE","CE",-4.32598,-38.8812,0,2
"506",2302206,"BEBERIBE","CE",-4.17741,-38.1271,0,8
"507",2302305,"BELA CRUZ","CE",-3.04996,-40.1671,0,3
"508",2302404,"BOA VIAGEM","CE",-5.11258,-39.7337,0,5
"509",2302503,"BREJO SANTO","CE",-7.48469,-38.9799,0,4
"510",2302602,"CAMOCIM","CE",-2.9005,-40.8544,1,5
"511",2302701,"CAMPOS SALES","CE",-7.06761,-40.3687,0,2
"512",2302800,"CANINDE","CE",-4.35162,-39.3155,0,7
"513",2302909,"CAPISTRANO","CE",-4.45569,-38.9048,0,1
"514",2303303,"CARIUS","CE",-6.52428,-39.4916,0,1
"515",2303501,"CASCAVEL","CE",-4.12967,-38.2412,1,4
"516",2303659,"CATUNDA","CE",-4.64336,-40.2,0,1
"517",2303709,"CAUCAIA","CE",-3.72797,-38.6619,31,42
"518",2303808,"CEDRO","CE",-6.60034,-39.0609,1,0
"519",2303956,"CHOROZINHO","CE",-4.28873,-38.4986,0,4
"520",2304103,"CRATEUS","CE",-5.16768,-40.6536,3,5
"521",2304202,"CRATO","CE",-7.2153,-39.4103,8,6
"522",2304251,"CRUZ","CE",-2.91813,-40.176,4,7
"523",2304285,"EUSEBIO","CE",-3.8925,-38.4559,15,79
"524",2304400,"FORTALEZA","CE",-3.71664,-38.5423,313,239
"525",2304459,"FORTIM","CE",-4.45126,-37.7981,2,2
"526",2304509,"FRECHEIRINHA","CE",-3.75557,-40.818,1,0
"527",2305001,"GUARACIABA DO NORTE","CE",-4.15814,-40.7476,0,5
"528",2305100,"GUARAMIRANGA","CE",-4.26248,-38.932,0,2
"529",2305233,"HORIZONTE","CE",-4.1209,-38.4707,13,12
"530",2305266,"IBARETAMA","CE",-4.80376,-38.7501,1,3
"531",2305357,"ICAPUI","CE",-4.71206,-37.3531,2,4
"532",2305407,"ICO","CE",-6.39627,-38.8554,0,2
"533",2305506,"IGUATU","CE",-6.36281,-39.2892,6,12
"534",2305605,"INDEPENDENCIA","CE",-5.38789,-40.3085,0,2
"535",2305654,"IPAPORANGA","CE",-4.89764,-40.7537,0,3
"536",2305803,"IPU","CE",-4.31748,-40.7059,2,1
"537",2305902,"IPUEIRAS","CE",-4.53802,-40.7118,0,1
"538",2306009,"IRACEMA","CE",-5.8124,-38.2919,1,4
"539",2306108,"IRAUCUBA","CE",-3.74737,-39.7843,1,2
"540",2306256,"ITAITINGA","CE",-3.96577,-38.5298,49,16
"541",2306306,"ITAPAGE","CE",-3.68314,-39.5855,1,0
"542",2306405,"ITAPIPOCA","CE",-3.49933,-39.5836,1,16
"543",2306553,"ITAREMA","CE",-2.9248,-39.9167,2,11
"544",2306603,"ITATIRA","CE",-4.52608,-39.6202,0,4
"545",2306702,"JAGUARETAMA","CE",-5.6051,-38.7639,0,3
"546",2306801,"JAGUARIBARA","CE",-5.67765,-38.5359,0,3
"547",2306900,"JAGUARIBE","CE",-5.90213,-38.6227,0,1
"548",2307007,"JAGUARUANA","CE",-4.83151,-37.781,3,17
"549",2307254,"JIJOCA DE JERICOACOARA","CE",-2.79331,-40.5127,2,4
"550",2307304,"JUAZEIRO DO NORTE","CE",-7.19621,-39.3076,22,12
"551",2307403,"JUCAS","CE",-6.51523,-39.5187,0,4
"552",2307601,"LIMOEIRO DO NORTE","CE",-5.14392,-38.0847,6,8
"553",2307635,"MADALENA","CE",-4.84601,-39.5725,1,1
"554",2307650,"MARACANAU","CE",-3.86699,-38.6259,32,53
"555",2307700,"MARANGUAPE","CE",-3.89143,-38.6829,14,2
"556",2307809,"MARCO","CE",-3.1285,-40.1582,4,5
"557",2308005,"MASSAPE","CE",-3.52364,-40.3423,0,3
"558",2308104,"MAURITI","CE",-7.38597,-38.7708,2,6
"559",2308401,"MISSAO VELHA","CE",-7.23522,-39.143,0,21
"560",2308500,"MOMBACA","CE",-5.73844,-39.63,0,2
"561",2308708,"MORADA NOVA","CE",-5.09736,-38.3702,34,7
"562",2308906,"MORRINHOS","CE",-3.23426,-40.1233,0,1
"563",2309300,"NOVA RUSSAS","CE",-4.70581,-40.5621,0,2
"564",2309458,"OCARA","CE",-4.48523,-38.5933,0,1
"565",2309508,"OROS","CE",-6.25182,-38.9053,0,2
"566",2309607,"PACAJUS","CE",-4.17107,-38.465,1,5
"567",2309706,"PACATUBA","CE",-3.9784,-38.6183,1,1
"568",2310100,"PALMACIA","CE",-4.13831,-38.8446,0,1
"569",2310209,"PARACURU","CE",-3.41436,-39.03,1,0
"570",2310258,"PARAIPABA","CE",-3.43799,-39.1479,0,5
"571",2310308,"PARAMBU","CE",-6.20768,-40.6905,1,4
"572",2310506,"PEDRA BRANCA","CE",-5.45341,-39.7078,0,4
"573",2310803,"PEREIRO","CE",-6.03576,-38.4624,0,1
"574",2310852,"PINDORETAMA","CE",-4.01584,-38.3061,1,2
"575",2311306,"QUIXADA","CE",-4.9663,-39.0155,2,10
"576",2311405,"QUIXERAMOBIM","CE",-5.19067,-39.2889,4,5
"577",2311504,"QUIXERE","CE",-5.07148,-37.9802,0,4
"578",2311603,"REDENCAO","CE",-4.21587,-38.7277,1,1
"579",2311702,"RERIUTABA","CE",-4.14191,-40.5759,0,5
"580",2311801,"RUSSAS","CE",-4.92673,-37.9721,2,21
"581",2312205,"SANTA QUITERIA","CE",-4.32608,-40.1523,5,5
"582",2312403,"SAO GONCALO DO AMARANTE","CE",-3.60515,-38.9726,3,1
"583",2312700,"SENADOR POMPEU","CE",-5.58244,-39.3704,0,1
"584",2312809,"SENADOR SA","CE",-3.35305,-40.4662,0,1
"585",2312908,"SOBRAL","CE",-3.68913,-40.3482,10,19
"586",2313005,"SOLONOPOLE","CE",-5.71894,-39.0107,0,5
"587",2313104,"TABULEIRO DO NORTE","CE",-5.24353,-38.1282,0,7
"588",2313203,"TAMBORIL","CE",-4.83136,-40.3196,0,1
"589",2313302,"TAUA","CE",-5.98585,-40.2968,1,7
"590",2313401,"TIANGUA","CE",-3.72965,-40.9923,1,7
"591",2313500,"TRAIRI","CE",-3.26932,-39.2681,1,15
"592",2313609,"UBAJARA","CE",-3.85448,-40.9204,8,5
"593",2313807,"URUBURETAMA","CE",-3.62316,-39.5107,0,1
"594",2313906,"URUOCA","CE",-3.30819,-40.5628,0,2
"595",2313955,"VARJOTA","CE",-4.19387,-40.4741,2,6
"596",2314003,"VARZEA ALEGRE","CE",-6.78264,-39.2942,0,5
"597",2314102,"VICOSA DO CEARA","CE",-3.5667,-41.0916,2,2
"598",2400109,"ACARI","RN",-6.4282,-36.6347,0,3
"599",2400208,"ACU","RN",-5.58362,-36.914,1,5
"600",2400505,"ALEXANDRIA","RN",-6.40533,-38.0142,0,3
"601",2400703,"ALTO DO RODRIGUES","RN",-5.28186,-36.75,1,1
"602",2401008,"APODI","RN",-5.65349,-37.7946,3,4
"603",2401107,"AREIA BRANCA","RN",-4.95254,-37.1252,3,8
"604",2401305,"AUGUSTO SEVERO","RN",-5.86206,-37.3135,0,1
"605",2401453,"BARAUNA","RN",-5.06977,-37.6129,7,5
"606",2401602,"BENTO FERNANDES","RN",-5.69906,-35.813,1,0
"607",2401701,"BOM JESUS","RN",-5.98648,-35.5792,0,2
"608",2401800,"BREJINHO","RN",-6.18566,-35.3591,1,2
"609",2401909,"CAICARA DO RIO DO VENTO","RN",-5.76541,-35.9938,0,1
"610",2402006,"CAICO","RN",-6.45441,-37.1067,19,9
"611",2402105,"CAMPO REDONDO","RN",-6.23829,-36.1888,0,3
"612",2402204,"CANGUARETAMA","RN",-6.37193,-35.1281,1,3
"613",2402303,"CARAUBAS","RN",-5.78387,-37.5586,2,4
"614",2402402,"CARNAUBA DOS DANTAS","RN",-6.55015,-36.5868,1,3
"615",2402600,"CEARA-MIRIM","RN",-5.64323,-35.4247,2,10
"616",2402907,"CORONEL JOAO PESSOA","RN",-6.24974,-38.4441,0,2
"617",2403004,"CRUZETA","RN",-6.40894,-36.7782,1,1
"618",2403103,"CURRAIS NOVOS","RN",-6.25484,-36.5146,10,3
"619",2403251,"PARNAMIRIM","RN",-5.91116,-35.271,30,19
"620",2403608,"EXTREMOZ","RN",-5.70143,-35.3048,1,5
"621",2403806,"FLORANIA","RN",-6.12264,-36.8226,0,1
"622",2404002,"FRUTUOSO GOMES","RN",-6.15669,-37.8375,0,3
"623",2404200,"GOIANINHA","RN",-6.26486,-35.1943,1,1
"624",2404309,"GOVERNADOR DIX-SEPT ROSADO","RN",-5.44887,-37.5183,1,3
"625",2404408,"GROSSOS","RN",-4.98068,-37.1621,2,2
"626",2404507,"GUAMARE","RN",-5.10619,-36.3222,1,3
"627",2404606,"IELMO MARINHO","RN",-5.82447,-35.55,0,1
"628",2404705,"IPANGUACU","RN",-5.48984,-36.8501,1,4
"629",2404853,"ITAJA","RN",-5.63894,-36.8712,4,1
"630",2405603,"JARDIM DE PIRANHAS","RN",-6.37665,-37.3496,0,8
"631",2405702,"JARDIM DO SERIDO","RN",-6.58047,-36.7736,2,0
"632",2405801,"JOAO CAMARA","RN",-5.54094,-35.8122,1,7
"633",2406502,"LAGOA NOVA","RN",-6.09339,-36.4703,0,1
"634",2406601,"LAGOA SALGADA","RN",-6.12295,-35.4724,0,1
"635",2406700,"LAJES","RN",-5.69322,-36.247,0,3
"636",2407005,"LUIS GOMES","RN",-6.40588,-38.3899,0,1
"637",2407104,"MACAIBA","RN",-5.85229,-35.3552,3,6
"638",2407203,"MACAU","RN",-5.10795,-36.6318,0,2
"639",2407252,"MAJOR SALES","RN",-6.39949,-38.324,0,2
"640",2407401,"MARTINS","RN",-6.08279,-37.908,1,5
"641",2407500,"MAXARANGUAPE","RN",-5.52181,-35.2631,2,0
"642",2407807,"MONTE ALEGRE","RN",-6.07063,-35.3253,0,1
"643",2408003,"MOSSORO","RN",-5.18374,-37.3474,44,68
"644",2408102,"NATAL","RN",-5.79357,-35.1986,117,70
"645",2408300,"NOVA CRUZ","RN",-6.47511,-35.4286,1,0
"646",2408409,"OLHO-D'AGUA DO BORGES","RN",-5.9486,-37.7047,0,1
"647",2408805,"PARAZINHO","RN",-5.22276,-35.8398,0,1
"648",2408904,"PARELHAS","RN",-6.68491,-36.6566,6,15
"649",2409100,"PASSA E FICA","RN",-6.43018,-35.6442,0,1
"650",2409308,"PATU","RN",-6.10656,-37.6356,0,5
"651",2409332,"SANTA MARIA","RN",-5.83802,-35.6914,2,1
"652",2409407,"PAU DOS FERROS","RN",-6.10498,-38.2077,1,4
"653",2409902,"PENDENCIAS","RN",-5.2564,-36.7095,0,1
"654",2410009,"PILOES","RN",-6.26364,-38.0461,0,1
"655",2410256,"PORTO DO MANGUE","RN",-5.05441,-36.7887,0,1
"656",2410306,"PRESIDENTE JUSCELINO","RN",-6.10478,-35.7113,0,6
"657",2410405,"PUREZA","RN",-5.46393,-35.5554,8,1
"658",2411056,"TIBAU","RN",-4.83729,-37.2554,0,1
"659",2411205,"SANTA CRUZ","RN",-6.22475,-36.0193,5,9
"660",2411403,"SANTANA DO MATOS","RN",-5.94605,-36.6578,2,2
"661",2411429,"SANTANA DO SERIDO","RN",-6.76643,-36.7312,1,0
"662",2411502,"SANTO ANTONIO","RN",-6.31195,-35.4739,0,2
"663",2412005,"SAO GONCALO DO AMARANTE","RN",-5.79068,-35.3257,9,8
"664",2412203,"SAO JOSE DE MIPIBU","RN",-6.0773,-35.2417,2,7
"665",2412500,"SAO MIGUEL","RN",-6.20283,-38.4947,1,5
"666",2412559,"SAO MIGUEL DO GOSTOSO","RN",-5.12302,-35.6354,0,1
"667",2412609,"SAO PAULO DO POTENGI","RN",-5.8994,-35.7642,3,3
"668",2413359,"SERRA DO MEL","RN",-5.17725,-37.0242,1,4
"669",2413409,"SERRA NEGRA DO NORTE","RN",-6.66031,-37.3996,0,3
"670",2413508,"SERRINHA","RN",-6.28181,-35.5,0,2
"671",2413607,"SEVERIANO MELO","RN",-5.77666,-37.957,1,0
"672",2413706,"SITIO NOVO","RN",-6.11132,-35.909,0,1
"673",2413904,"TAIPU","RN",-5.63058,-35.5918,0,9
"674",2414001,"TANGARA","RN",-6.19649,-35.7989,1,2
"675",2414100,"TENENTE ANANIAS","RN",-6.45823,-38.182,0,3
"676",2414209,"TIBAU DO SUL","RN",-6.19176,-35.0866,2,0
"677",2414407,"TOUROS","RN",-5.20182,-35.4621,2,4
"678",2414506,"UMARIZAL","RN",-5.98238,-37.818,1,2
"679",2414605,"UPANEMA","RN",-5.63761,-37.2635,2,1
"680",2500106,"AGUA BRANCA","PB",-7.51144,-37.6357,0,4
"681",2500304,"ALAGOA GRANDE","PB",-7.03943,-35.6206,1,1
"682",2500403,"ALAGOA NOVA","PB",-7.05377,-35.7591,0,1
"683",2500601,"ALHANDRA","PB",-7.42977,-34.9057,0,1
"684",2500700,"SAO JOAO DO RIO DO PEIXE","PB",-6.72195,-38.4468,1,5
"685",2501005,"ARARUNA","PB",-6.54848,-35.7498,0,1
"686",2501104,"AREIA","PB",-6.96396,-35.6977,0,1
"687",2501302,"AROEIRAS","PB",-7.54473,-35.7066,1,4
"688",2501401,"BAIA DA TRAICAO","PB",-6.69209,-34.9381,0,1
"689",2501609,"BARRA DE SANTA ROSA","PB",-6.71816,-36.0671,1,0
"690",2501807,"BAYEUX","PB",-7.1238,-34.9293,11,5
"691",2501906,"BELEM","PB",-6.74261,-35.5166,1,0
"692",2502151,"BOA VISTA","PB",-7.26365,-36.2357,0,7
"693",2502201,"BOM JESUS","PB",-6.81601,-38.6453,0,1
"694",2502409,"BONITO DE SANTA FE","PB",-7.31341,-38.5133,0,1
"695",2502508,"BOQUEIRAO","PB",-7.487,-36.1309,1,7
"696",2503209,"CABEDELO","PB",-6.98731,-34.8284,4,6
"697",2503555,"CACIMBAS","PB",-7.20721,-37.0604,0,1
"698",2503704,"CAJAZEIRAS","PB",-6.88004,-38.5577,13,4
"699",2503803,"CALDAS BRANDAO","PB",-7.1025,-35.3272,0,1
"700",2504009,"CAMPINA GRANDE","PB",-7.22196,-35.8731,85,67
"701",2504306,"CATOLE DO ROCHA","PB",-6.34062,-37.747,0,5
"702",2504405,"CONCEICAO","PB",-7.55106,-38.5014,0,6
"703",2504603,"CONDE","PB",-7.25746,-34.8999,5,2
"704",2504801,"COREMAS","PB",-7.00712,-37.9346,0,2
"705",2506004,"ESPERANCA","PB",-7.02278,-35.8597,6,14
"706",2506202,"FREI MARTINHO","PB",-6.39759,-36.4526,0,1
"707",2506301,"GUARABIRA","PB",-6.85064,-35.485,2,25
"708",2506400,"GURINHEM","PB",-7.1233,-35.4222,0,2
"709",2507002,"ITAPORANGA","PB",-7.30202,-38.1504,3,7
"710",2507507,"JOAO PESSOA","PB",-7.11509,-34.8641,98,43
"711",2507705,"JUAZEIRINHO","PB",-7.06092,-36.5793,1,4
"712",2507903,"JURIPIRANGA","PB",-7.36176,-35.2321,0,3
"713",2508307,"LAGOA SECA","PB",-7.15535,-35.8491,0,1
"714",2508505,"LIVRAMENTO","PB",-7.37113,-36.9491,0,2
"715",2508901,"MAMANGUAPE","PB",-6.8337,-35.1213,0,2
"716",2509008,"MANAIRA","PB",-7.70331,-38.1523,0,1
"717",2509107,"MARI","PB",-7.05942,-35.318,1,3
"718",2509156,"MARIZOPOLIS","PB",-6.82748,-38.3528,1,2
"719",2509396,"MATUREIA","PB",-7.26188,-37.351,0,1
"720",2509503,"MONTADAS","PB",-7.08848,-35.9592,0,3
"721",2509602,"MONTE HOREBE","PB",-7.20402,-38.5838,1,0
"722",2509701,"MONTEIRO","PB",-7.88363,-37.1184,0,4
"723",2510659,"PARARI","PB",-7.30975,-36.6522,0,1
"724",2510808,"PATOS","PB",-7.01743,-37.2747,8,11
"725",2511202,"PEDRAS DE FOGO","PB",-7.39107,-35.1065,0,1
"726",2511301,"PIANCO","PB",-7.19282,-37.9289,0,2
"727",2511400,"PICUI","PB",-6.50845,-36.3497,0,3
"728",2511806,"PIRPIRITUBA","PB",-6.77922,-35.4906,0,1
"729",2511905,"PITIMBU","PB",-7.4664,-34.8151,1,2
"730",2512002,"POCINHOS","PB",-7.06658,-36.0668,8,1
"731",2512077,"POCO DE JOSE DE MOURA","PB",-6.56401,-38.5111,1,0
"732",2512101,"POMBAL","PB",-6.76606,-37.8003,2,14
"733",2512309,"PRINCESA ISABEL","PB",-7.73175,-37.9886,3,0
"734",2512507,"QUEIMADAS","PB",-7.35029,-35.9031,6,3
"735",2512903,"RIO TINTO","PB",-6.80383,-35.0776,0,1
"736",2513158,"SANTA CECILIA","PB",-7.7389,-35.8764,0,2
"737",2513208,"SANTA CRUZ","PB",-6.5237,-38.0617,0,2
"738",2513307,"SANTA HELENA","PB",-6.7176,-38.6427,0,2
"739",2513356,"SANTA INES","PB",-7.621,-38.554,0,1
"740",2513703,"SANTA RITA","PB",-7.11724,-34.9753,1,7
"741",2513802,"SANTA TERESINHA","PB",-7.07964,-37.4435,4,0
"742",2513851,"SANTO ANDRE","PB",-7.22016,-36.6213,5,0
"743",2513901,"SAO BENTO","PB",-6.48529,-37.4488,15,8
"744",2513968,"SAO DOMINGOS DE POMBAL","PB",-6.80313,-37.9488,0,1
"745",2514206,"SAO JOSE DA LAGOA TAPADA","PB",-6.93646,-38.1622,0,1
"746",2514305,"SAO JOSE DE CAIANA","PB",-7.24636,-38.2989,2,0
"747",2514800,"SAO JOSE DOS CORDEIROS","PB",-7.38775,-36.8085,1,0
"748",2514909,"SAO MAMEDE","PB",-6.92386,-37.0954,0,1
