data_inicio_fogo,localidade,mun,uf,tipo_item,provavel_causa,lat,lng
08/12/2017 10:12:00,PA OLHO D AGUA I / MOJU,MOJU,PA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-2.2524163,-48.7918587
,Cavalcante,CAVALCANTE,GO,,,-13.7972791,-47.45886050000001
08/08/2016 11:08:00,,,,,,36.12707109999999,-79.86071799999999
20/11/2017 13:11:00,PA OLHO D AGUA I / MOJU,MOJU,PA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-2.2524163,-48.7918587
26/11/2018 13:11:00,PA OLHO D AGUA I / MOJU,MOJU,PA,,,-2.2524163,-48.7918587
09/03/2019 23:03:00,TABALASCADA,CANTA,RR,OUTRAS CAUSAS,INDETERMINADO,2.6862791,-60.6017441
04/08/2016 19:08:00,FAZ. SÃO JOSÉ,CORUMBA,MS,,,-19.0042316,-57.6443817
18/08/2018 15:08:00,Entorno PA Cascavel,ALVORADA DO GURGUEIA,PI,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-8.443116999999999,-43.8708622
08/01/2016 14:01:00,RAPOSA SERRA DO SOL,UIRAMUTA,RR,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,4.4007377,-60.35972079999999
05/02/2019 20:02:00,SERRA DA MOÇA,BOA VISTA,RR,OUTRAS CAUSAS,VANDALISMO,3.2705054,-60.6745864
08/02/2019 13:02:00,TABALASCADA,CANTA,RR,OUTRAS CAUSAS,INDETERMINADO,2.6862791,-60.6017441
28/12/2015 17:12:00,TABALASCADA,CANTA,RR,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,2.6862791,-60.6017441
08/08/2019 13:08:00,Gleba São Jorge  - BR 364,SENA MADUREIRA,AC,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-9.07618,-68.680892
12/02/2016 19:02:00,MALACACHETA,CANTA,RR,OUTRAS CAUSAS,INDETERMINADO,2.707037,-60.38777200000001
04/02/2016 23:02:00,MALACACHETA,CANTA,RR,OUTRAS CAUSAS,VANDALISMO,2.707037,-60.38777200000001
11/06/2019 21:06:00,Aldeia Água Suja,TANGARA DA SERRA,MT,OUTRAS CAUSAS,VANDALISMO,-14.6196854,-57.48825369999999
21/02/2016 12:02:00,SERRA DA MOÇA,BOA VISTA,RR,OUTRAS CAUSAS,INDETERMINADO,3.2705054,-60.6745864
29/09/2019 15:09:00,BR MT-170 / Nova Esperança - Cotriguaçú,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9052987,-58.5698988
13/09/2019 15:09:00,Linha R-01 - Muriru,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030481,-58.5657066
10/03/2020 10:03:00,RAPOSA SERRA DO SOL/SERRA,UIRAMUTA,RR,OUTRAS CAUSAS,VANDALISMO,4.4007377,-60.35972079999999
19/02/2020 10:02:00,RAPOSA SERRA DO SOL/SERRA,UIRAMUTA,RR,OUTRAS CAUSAS,VANDALISMO,4.4007377,-60.35972079999999
07/11/2018 16:11:00,PA GOVERNADOR JANARY / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,VANDALISMO,1.507904,-50.911867
13/02/2020 14:02:00,RAPOSA SERRA DO SOL,NORMANDIA,RR,OUTRAS CAUSAS,VANDALISMO,3.8797158,-59.6340059
15/10/2019 15:10:00,LH VC 04/Cotriguaçu-MT,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9052987,-58.5698988
29/01/2020 17:01:00,RAPOSA SERRA DO SOL,NORMANDIA,RR,OUTRAS CAUSAS,VANDALISMO,3.8797158,-59.6340059
02/02/2020 11:02:00,RAPOSA SERRA DO SOL,NORMANDIA,RR,OUTRAS CAUSAS,VANDALISMO,3.8797158,-59.6340059
,BR 364 KM 30 sentido Cuiaba/MT,PORTO VELHO,RO,OUTRAS CAUSAS,VANDALISMO,-15.595432,-56.0925749
20/09/2017 08:09:00,Faz. Figueirinha,CORUMBA,MS,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-18.9976347,-57.64953209999999
25/07/2017 15:07:00,Aldeia Papagaio II,TANGARA DA SERRA,MT,EXTRATIVISMO,CAÇA,-14.6061852,-57.4703481
27/09/2017 09:09:00,PA SÃO JUDAS TADEU /,POCONE,MT,ACIDENTE,REIGNIÇÃO,-16.2508629,-56.6366569
20/09/2017 08:09:00,Fazenda Figuerinha,CORUMBA,MS,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-18.9976347,-57.64953209999999
02/08/2017 16:08:00,PRÓXIMO A CARGIL BARREIRAS,BARREIRAS,BA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-12.1204357,-45.0907639
,TB-02 KM-17,MACHADINHO D'OESTE,RO,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-9.425199600000001,-62.00246509999999
13/09/2017 09:09:00,PA MARIPÃ? / MONTE ALEGRE,MONTE ALEGRE,PA,,,-2.0051708,-54.0677703
09/12/2017 11:12:00,Faz. Angico,CORUMBA,MS,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-19.0051788,-57.6527913
26/06/2018 10:06:00,,,,ACIDENTE,FAGULHA DE MÁQUINAS,36.12707109999999,-79.86071799999999
09/10/2018 10:10:00,POVOADO BARRA DO RIACHO,RIACHAO DAS NEVES,BA,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-11.9401066,-44.8761239
10/07/2016 23:07:00,NOVA MUTUM PARANÁ,PORTO VELHO,RO,OUTRAS CAUSAS,VANDALISMO,-9.2951576,-64.54737589999999
19/08/2016 10:08:00,Quilombo Kalunga,CAVALCANTE,GO,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-13.7904208,-47.458134
10/11/2016 15:11:00,PA CEDRO / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,VANDALISMO,1.5056624,-50.9118916
29/09/2018 13:09:00,PA BAIXAO / ITAETE,ITAETE,BA,OUTRAS CAUSAS,INDETERMINADO,-12.9810717,-40.9654076
04/10/2017 14:10:00,,,,OUTRAS CAUSAS,VANDALISMO,36.12707109999999,-79.86071799999999
23/06/2016 15:06:00,"BR 364, sentido Distrito de Jacy Paraná",PORTO VELHO,RO,OUTRAS CAUSAS,INDETERMINADO,-9.257805699999999,-64.41244739999999
,setor chacareiro,PORTO VELHO,RO,OUTRAS CAUSAS,INDETERMINADO,-8.7521775,-63.81596159999999
,SERRA DA BANDEIRA,BARREIRAS,BA,,,-11.9575,-45.2491667
22/09/2018 13:09:00,Quinhentos Hectares/ Alvorada do Gurgueia,ALVORADA DO GURGUEIA,PI,OUTRAS CAUSAS,INDETERMINADO,-8.443116999999999,-43.8708622
02/09/2019 10:09:00,PA EXTRATIVISTA SÃO FRANCISCO / SERRA DO RAMALHO,SERRA DO RAMALHO,BA,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-13.5435758,-43.5752281
03/10/2019 10:10:00,KADIWÉU,PORTO MURTINHO,MS,OUTRAS CAUSAS,INDETERMINADO,-20.7648109,-57.31083769999999
30/11/2019 14:11:00,PA OLHO D AGUA I / MOJU,MOJU,PA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-2.2524163,-48.7918587
09/10/2019 13:10:00,RIO FORMOSO,TANGARA DA SERRA,MT,OUTRAS CAUSAS,LITÍGIO COM ORGÃO AMBIENTAL,-14.51076,-58.07760169999999
23/01/2016 19:01:00,SERRA DA MOÇA,BOA VISTA,RR,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,3.2705054,-60.6745864
19/10/2017 10:10:00,ARARIBOIA ZUTIWA,AMARANTE DO MARANHAO,MA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-5.2246362,-46.2068199
,SÃO MARCOS - RR,PACARAIMA,RR,ACIDENTE,REIGNIÇÃO,4.478414,-61.1482639
18/12/2015 08:12:00,SÃO MARCOS - RR,PACARAIMA,RR,OUTRAS CAUSAS,VANDALISMO,4.478414,-61.1482639
,YANOMAMI,MUCAJAI,RR,EXTRATIVISMO,CAÇA,2.4470932,-60.91878449999999
20/09/2016 16:09:00,Linha MA-28 Km 12,MACHADINHO D'OESTE,RO,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.425199600000001,-62.00246509999999
24/01/2019 20:01:00,RAPOSA SERRA DO SOL/LAVRADO,NORMANDIA,RR,OUTRAS CAUSAS,VANDALISMO,4.4007377,-60.35972079999999
17/02/2019 13:02:00,CANAUANIM,CANTA,RR,OUTRAS CAUSAS,INDETERMINADO,2.7777705,-60.50772130000001
19/07/2019 12:07:00,PA RETIRO / FLORIANO,FLORIANO,PI,OUTRAS CAUSAS,VANDALISMO,-6.777729099999999,-43.04620310000001
01/07/2019 09:07:00,Aldeia Papagaio II,TANGARA DA SERRA,MT,EXTRATIVISMO,CAÇA,-14.6061852,-57.4703481
06/07/2019 13:07:00,Aldeia Kotitico,TANGARA DA SERRA,MT,,,-14.625173,-57.48956229999999
22/03/2020 10:03:00,RAPOSA SERRA DO SOL/SERRA,UIRAMUTA,RR,OUTRAS CAUSAS,VANDALISMO,4.4007377,-60.35972079999999
14/10/2018 13:10:00,linha 11,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-9.9030759,-58.5657137
22/06/2016 09:06:00,Quilombo Kalunga,CAVALCANTE,GO,OUTRAS CAUSAS,PESSOA COM DEFICIÊNCIA MENTAL,-13.7904208,-47.458134
02/10/2018 09:10:00,PA AGROANA/GIRAU / POCONE,POCONE,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-16.028848,-57.075867
29/01/2019 12:01:00,SÃO MARCOS - RR,PACARAIMA,RR,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,4.478414,-61.1482639
24/08/2020 12:08:00,Margens do Rio Grande,BARREIRAS,BA,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-12.1477483,-44.9953475
03/04/2020 10:04:00,SERRA DA MOÇA,BOA VISTA,RR,OUTRAS CAUSAS,VANDALISMO,3.2705054,-60.6745864
07/11/2019 16:11:00,LH R1/ Cotiguaçu-MT,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-9.9030481,-58.5657066
05/10/2018 14:10:00,MARIA COELHO,CORUMBA,MS,OUTRAS CAUSAS,INDETERMINADO,-19.0034904,-57.6500017
29/02/2020 18:02:00,ARAÇÁ,AMAJARI,RR,OUTRAS CAUSAS,VANDALISMO,3.6541852,-61.4190754
10/10/2018 14:10:00,tabajara,MACHADINHO D'OESTE,RO,OUTRAS CAUSAS,VANDALISMO,-8.938532799999999,-62.05773050000001
28/08/2018 14:08:00,Mineração Santa Clara,POCONE,MT,EXTRATIVISMO,LIMPEZA DE ÁREA PARA MINERAÇÃO,-16.262395,-56.6300429
03/07/2017 15:07:00,Zona Urbana,POCONE,MT,OUTRAS CAUSAS,INDETERMINADO,-16.2673583,-56.6248417
19/08/2018 14:08:00,PA Papa Pombo/Floriano,FLORIANO,PI,ACIDENTE,REIGNIÇÃO,-6.7812705,-43.0233615
10/09/2018 14:09:00,PA GOVERNADOR JANARY / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,INDETERMINADO,1.507904,-50.911867
,Fazenda Mariana,PORTO VELHO,RO,OUTRAS CAUSAS,VANDALISMO,-8.8240199,-63.8608449
30/07/2018 17:07:00,Estância WG,POCONE,MT,ATIVIDADE AGROPECUÁRIA,QUEIMA DE RESTOS DE EXPLORAÇÃO,-16.266471,-56.626599
06/09/2018 12:09:00,PAD Boa Esperança - Praia Redonda Km 18,SENA MADUREIRA,AC,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-21.092795,-45.5628734
08/08/2018 11:08:00,Comunidade Tinguis,FLORIANO,PI,ACIDENTE,REIGNIÇÃO,-6.7732448,-43.021244
28/09/2020 10:09:00,LH 09,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030481,-58.5657066
15/09/2019 02:09:00,KADIWÉU II,PORTO MURTINHO,MS,OUTRAS CAUSAS,VANDALISMO,-20.7648109,-57.31083769999999
08/09/2020 11:09:00,LAS CASAS,PAU D'ARCO,PA,OUTRAS CAUSAS,INDETERMINADO,-7.917916299999999,-49.92190660000001
14/03/2020 12:03:00,ARAÇÁ,AMAJARI,RR,OUTRAS CAUSAS,VANDALISMO,3.6541852,-61.4190754
15/01/2016 17:01:00,YANOMAMI,MUCAJAI,RR,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,2.4470932,-60.91878449999999
16/02/2016 07:02:00,VIRTUAL,CARACARAI,RR,OUTRAS CAUSAS,INDETERMINADO,1.8265753,-61.1299681
,PDS BORDOLÃNDIA / SERRA NOVA DOURADA,BOM JESUS DO ARAGUAIA,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-12.0763919,-51.4728808
20/07/2016 13:07:00,Santa Rita,PORTO VELHO,RO,OUTRAS CAUSAS,VANDALISMO,-8.759521699999999,-63.895166
13/08/2019 17:08:00,PDS TERRA NOSSA / ALTAMIRA,NOVO PROGRESSO,PA,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,-3.204353,-52.2079135
24/08/2019 14:08:00,PASSO DO LONTRA,CORUMBA,MS,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,-19.5758079,-57.0267231
23/01/2019 12:01:00,RAPOSA SERRA DO SOL/LAVRADO,NORMANDIA,RR,OUTRAS CAUSAS,VANDALISMO,4.4007377,-60.35972079999999
14/01/2016 13:01:00,RAPOSA SERRA DO SOL,NORMANDIA,RR,OUTRAS CAUSAS,VANDALISMO,3.8797158,-59.6340059
07/04/2019 10:04:00,SERRA DA MOÇA,BOA VISTA,RR,,,3.2705054,-60.6745864
04/02/2021 11:02:00,ARAÇÁ,AMAJARI,RR,OUTRAS CAUSAS,VANDALISMO,3.6541852,-61.4190754
10/12/2015 21:12:00,RAPOSA SERRA DO SOL,NORMANDIA,RR,EXTRATIVISMO,CAÇA,3.8797158,-59.6340059
29/07/2015 14:07:00,LH 03 Novo Horizonte,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030481,-58.5657066
27/02/2021 14:02:00,ARAÇÁ,AMAJARI,RR,ACIDENTE,CONFECÇÃO DE ACEIRO,3.6541852,-61.4190754
30/03/2019 11:03:00,SERRA DA MOÇA,BOA VISTA,RR,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,3.2705054,-60.6745864
01/09/2018 13:09:00,BARREIRAS BA,BARREIRAS,BA,OUTRAS CAUSAS,INDETERMINADO,-12.1477483,-44.9953475
09/11/2018 14:11:00,"Linha 20, Nova União - Cotriguaçú",COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-9.3673106,-58.95344489999999
18/10/2018 14:10:00,PA IGARAPÉ GRANDE / OIAPOQUE,OIAPOQUE,AP,OUTRAS CAUSAS,INDETERMINADO,2.5217052,-51.7437389
22/11/2016 19:11:00,PA GOVERNADOR JANARY / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,VANDALISMO,1.507904,-50.911867
30/09/2017 15:09:00,P.A FLOR DO AMAZONAS,PORTO VELHO,RO,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-8.7638696,-63.88036320000001
,VICINAL NOVA VIDA,APUI,AM,OUTRAS CAUSAS,VANDALISMO,-7.2800726,-59.86135729999999
10/10/2017 12:10:00,Quilombo Kalunga,CAVALCANTE,GO,OUTRAS CAUSAS,VANDALISMO,-13.7904208,-47.458134
27/08/2018 12:08:00,Aldeia Bacaval,CAMPO NOVO DO PARECIS,MT,OUTRAS CAUSAS,INDETERMINADO,-13.6313127,-58.2870564
10/10/2018 08:10:00,BARREIRAS,BARREIRAS,BA,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-12.1477483,-44.9953475
15/10/2016 14:10:00,PA BOM JESUS / TARTARUGALZINHO,TARTARUGALZINHO,AP,ACIDENTE,CONFECÇÃO DE ACEIRO,1.3828494,-50.9907025
24/08/2017 20:08:00,PA FLORES / URUCUI,URUCUI,PI,OUTRAS CAUSAS,INDETERMINADO,-7.229543399999999,-44.5553219
03/10/2017 13:10:00,PA NOVA ESPERANÇA /,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.90019,-58.5617149
,Piranputanga,CACERES,MT,OUTRAS CAUSAS,VANDALISMO,-16.0581656,-57.57726439999999
09/08/2017 11:08:00,PARNA DA CHAPADA DOS VEADEIROS,CAVALCANTE,GO,OUTRAS CAUSAS,VANDALISMO,-14.0388664,-47.6229713
02/09/2017 13:09:00,PARQUE DO ARAGUAIA,FORMOSO DO ARAGUAIA,TO,OUTRAS CAUSAS,QUEDA DE BALÃO,-11.5146242,-50.3412051
02/09/2017 13:09:00,PARQUE DO ARAGUAIA,FORMOSO DO ARAGUAIA,TO,OUTRAS CAUSAS,FOGOS DE ARTIFICIO,-11.5146242,-50.3412051
10/10/2017 18:10:00,Quilombo Kalunga,CAVALCANTE,GO,OUTRAS CAUSAS,VANDALISMO,-13.7904208,-47.458134
16/07/2017 15:07:00,P.A Travessão da 07 Para 5 Joana Darque,PORTO VELHO,RO,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-8.7635576,-63.89717040000001
10/08/2017 15:08:00,Bomba 10- Alvorada do Gurgueia/ PI,ALVORADA DO GURGUEIA,PI,OUTRAS CAUSAS,INDETERMINADO,-8.4460377,-43.8660812
29/06/2018 17:06:00,PRÓXIMO A CARGIL BARREIRAS,BARREIRAS,BA,OUTRAS CAUSAS,INDETERMINADO,-12.1204357,-45.0907639
01/08/2020 16:08:00,PA PAIOL / CACERES,CACERES,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-16.0834866,-57.67567089999999
03/08/2020 15:08:00,Fazenda Icil - BR 135,ITACARAMBI,MG,OUTRAS CAUSAS,INDETERMINADO,-15.0410362,-44.0835582
23/01/2016 05:01:00,YANOMAMI,MUCAJAI,RR,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,2.4470932,-60.91878449999999
26/02/2016 08:02:00,SÃO MARCOS - RR,PACARAIMA,RR,OUTRAS CAUSAS,VANDALISMO,4.478414,-61.1482639
25/10/2019 09:10:00,PA FLORES / URUCUI,URUCUI,PI,OUTRAS CAUSAS,INDETERMINADO,-7.229543399999999,-44.5553219
06/01/2016 12:01:00,RAPOSA SERRA DO SOL,UIRAMUTA,RR,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,4.4007377,-60.35972079999999
05/07/2016 11:07:00,NOVA MUTUM PARANÁ,PORTO VELHO,RO,OUTRAS CAUSAS,VANDALISMO,-9.2951576,-64.54737589999999
24/07/2016 14:07:00,JACI PARANÁ,PORTO VELHO,RO,OUTRAS CAUSAS,VANDALISMO,-9.253793,-64.4123901
02/02/2016 10:02:00,RAPOSA SERRA DO SOL,NORMANDIA,RR,OUTRAS CAUSAS,VANDALISMO,3.8797158,-59.6340059
21/10/2020 15:10:00,"Linha 02, Jacaré - Cotriguaçú",COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030481,-58.5657066
27/02/2020 09:02:00,RAPOSA SERRA DO SOL/SERRA,UIRAMUTA,RR,OUTRAS CAUSAS,VANDALISMO,4.4007377,-60.35972079999999
22/09/2019 11:09:00,KADIWÉU II,PORTO MURTINHO,MS,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-20.7648109,-57.31083769999999
11/11/2018 10:11:00,PA CRUZEIRO / AMAPA,AMAPA,AP,OUTRAS CAUSAS,INDETERMINADO,-6.207102,-52.70279559999999
08/10/2018 12:10:00,"Linha 09, sentido Nova Esperança",COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-9.9030481,-58.5657066
04/04/2020 21:04:00,SERRA DA MOÇA,BOA VISTA,RR,,,3.2705054,-60.6745864
31/07/2016 15:07:00,PDS TERRA NOSSA / ALTAMIRA,ALTAMIRA,PA,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-3.2031143,-52.2045046
07/09/2017 14:09:00,PARQUE DO ARAGUAIA,LAGOA DA CONFUSAO,TO,OUTRAS CAUSAS,VANDALISMO,-10.5576341,-50.1650815
24/07/2018 13:07:00,Aripuanã,APUI,AM,,,-7.1997226,-59.89162109999999
,Quilombo Kalunga,MONTE ALEGRE DE GOIAS,GO,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-13.2343433,-47.14844470000001
07/08/2016 14:08:00,"BR 364, entre Porto Velho e Candeias do Jamari",PORTO VELHO,RO,OUTRAS CAUSAS,INDETERMINADO,-8.797951099999999,-63.70660909999999
07/10/2016 18:10:00,PA BOM JESUS / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,VANDALISMO,1.3828494,-50.9907025
29/09/2016 14:09:00,PA BOM JESUS / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,VANDALISMO,1.3828494,-50.9907025
30/09/2017 16:09:00,P.A FLOR DO AMAZONAS,PORTO VELHO,RO,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-8.7638696,-63.88036320000001
06/09/2016 13:09:00,Bairro Primavera- Alvorada do Gurgueia- PI,ALVORADA DO GURGUEIA,PI,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-8.4460377,-43.8660812
02/08/2017 15:08:00,Taunay / Aquidauana,AQUIDAUANA,MS,OUTRAS CAUSAS,INDETERMINADO,-20.2921511,-56.07597579999999
27/08/2017 09:08:00,ALDEIA LIMÃO VERDE,AQUIDAUANA,MS,OUTRAS CAUSAS,INDETERMINADO,-20.322395,-55.691652
07/08/2018 17:08:00,Vereda Grande/ Floriano,FLORIANO,PI,ACIDENTE,REIGNIÇÃO,-6.861847,-43.055672
,NOVA MAMORE 2 LINHA DO RIBEIRÃO,NOVA MAMORE,RO,OUTRAS CAUSAS,VANDALISMO,-10.4106678,-65.3305618
,VICINAL BRASIL NOVO,APUI,AM,OUTRAS CAUSAS,VANDALISMO,-7.1997226,-59.89162109999999
04/08/2018 19:08:00,Fazenda Santíssima Trindade - BR-060,POCONE,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-18.6101882,-52.2952361
05/09/2017 16:09:00,LINHA MP 173,MACHADINHO D'OESTE,RO,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.425199600000001,-62.00246509999999
30/09/2017 16:09:00,FOR DO AMAZONAS,PORTO VELHO,RO,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-8.7572156,-63.84956219999999
13/09/2017 14:09:00,PARQUE DO ARAGUAIA,LAGOA DA CONFUSAO,TO,OUTRAS CAUSAS,VANDALISMO,-10.5576341,-50.1650815
05/09/2019 10:09:00,LH V-06 - Lambari,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030481,-58.5657066
26/09/2020 15:09:00,LH 02 Muriru,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030481,-58.5657066
27/09/2020 14:09:00,LH 09,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030481,-58.5657066
04/10/2020 14:10:00,LH 19 - Nova Uniao_Cotriguacu/MT,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.3669037,-58.951555
27/09/2020 16:09:00,LH 02 Muriru,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-9.9030481,-58.5657066
27/02/2020 19:02:00,ARAÇÁ,AMAJARI,RR,,,3.6541852,-61.4190754
12/09/2019 11:09:00,LINHA 03,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030481,-58.5657066
21/01/2016 11:01:00,YANOMAMI,IRACEMA,RR,EXTRATIVISMO,CAÇA,2.1690361,-61.0555655
10/04/2016 10:04:00,RAPOSA SERRA DO SOL,NORMANDIA,RR,OUTRAS CAUSAS,VANDALISMO,3.8797158,-59.6340059
12/09/2018 08:09:00,Fazenda Pantera Brasil,POCONE,MT,OUTRAS CAUSAS,VANDALISMO,-16.266471,-56.626599
29/07/2019 15:07:00,Região da cabeceira Sacre,TANGARA DA SERRA,MT,OUTRAS CAUSAS,INDETERMINADO,-14.6303587,-57.50013000000001
15/11/2018 17:11:00,PA GOVERNADOR JANARY / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,VANDALISMO,1.507904,-50.911867
14/07/2019 14:07:00,Sena Madureira - BR 364 - Km 1,SENA MADUREIRA,AC,OUTRAS CAUSAS,VANDALISMO,-9.0685107,-68.6546037
29/10/2018 14:10:00,BR MT-170 / Nova Esperança - Cotriguaçú,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9052987,-58.5698988
19/10/2018 05:10:00,PA LARANJEIRA I / CACERES,CACERES,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-16.5678227,-57.56160849999999
30/06/2019 14:06:00,Ramal do Nazaré,POCONE,MT,OUTRAS CAUSAS,VANDALISMO,-16.2971276,-56.6315878
10/03/2019 16:03:00,MALACACHETA,CANTA,RR,OUTRAS CAUSAS,INDETERMINADO,2.707037,-60.38777200000001
,Linha 00 / Cotriguaçú-MT,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030759,-58.5657137
21/07/2016 14:07:00,PA Joana Darc III - Linha 25,PORTO VELHO,RO,OUTRAS CAUSAS,VANDALISMO,-8.7635576,-63.89717040000001
07/11/2018 17:11:00,PA OLHO D AGUA I / MOJU,MOJU,PA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-2.2524163,-48.7918587
,"Linha 02, Jacaré - Cotriguaçú",COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030481,-58.5657066
