"","data_inicio_fogo","localidade","mun","uf","tipo_item","provavel_causa","lat","lng"
"169","23/08/2018 15:08:00","PA GOVERNADOR JANARY / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","VANDALISMO",1.507904,-50.911867
"170","23/08/2018 15:08:00","PA BOM JESUS / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.3828494,-50.9907025
"171","23/08/2018 15:08:00","PA GOVERNADOR JANARY / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.507904,-50.911867
"172","23/08/2018 15:08:00","PA CEDRO / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.5056624,-50.9118916
"173","14/08/2018 15:08:00","PA IGARAPÉ GRANDE / OIAPOQUE","OIAPOQUE","AP","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",2.5217052,-51.7437389
"174","10/09/2018 14:09:00","PA PIQUIA DO AMAPÃ? / AMAPA","AMAPA","AP","OUTRAS CAUSAS","INDETERMINADO",2.0471102,-50.7922646
"175",NA,"JOANA D'ARC","PORTO VELHO","RO","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-8.737253,-63.874244
"176","03/03/2016 09:03:00","SERRA DA MOÇA","BOA VISTA","RR","OUTRAS CAUSAS","INDETERMINADO",3.2705054,-60.6745864
"177","23/12/2015 11:12:00","ALDEIA VELHA","PORTO SEGURO","BA","OUTRAS CAUSAS","INDETERMINADO",-16.4443537,-39.0653656
"178","13/01/2016 12:01:00","COROA VERMELHA","SANTA CRUZ CABRALIA","BA","OUTRAS CAUSAS","INDETERMINADO",-16.3297275,-39.0191718
"179","05/02/2016 15:02:00","APA COROA VERMELHA","PORTO SEGURO","BA","OUTRAS CAUSAS","INDETERMINADO",-16.3368034,-39.0094642
"180","10/09/2017 12:09:00","BACURIZINHO","GRAJAU","MA","EXTRATIVISMO","CAÇA",-5.8882671,-45.7840681
"181","30/09/2017 13:09:00","Novo Horizonte - Linha 03","COTRIGUACU","MT","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",-15.5775294,-56.0326628
"182","09/08/2017 13:08:00","PASSO DO LONTRA","CORUMBA","MS","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",-19.5758079,-57.0267231
"183","27/11/2017 17:11:00","MONTE ALEGRE","QUIXERAMOBIM","CE","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-4.4442023,-39.3873925
"184","09/07/2018 14:07:00","Polo Moveleiro","SENA MADUREIRA","AC","OUTRAS CAUSAS","INDETERMINADO",-9.0654789,-68.6559338
"185","15/07/2018 15:07:00","BR 364 Km 02","SENA MADUREIRA","AC","OUTRAS CAUSAS","INDETERMINADO",-9.0685107,-68.6546037
"186",NA,"BR 364, entre Porto Velho e Candeias do Jamari","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-8.7979511,-63.7066091
"187","23/08/2018 13:08:00","São José/ Floriano","FLORIANO","PI","ACIDENTE","REIGNIÇÃO",-6.7665279,-43.0137778
"188","27/08/2018 13:08:00","Morrinhos/ Floriano","FLORIANO","PI","ACIDENTE","REIGNIÇÃO",-6.7812705,-43.0233615
"189","23/09/2018 14:09:00","BARREIRAS","BARREIRAS","BA","OUTRAS CAUSAS","INDETERMINADO",-12.1477483,-44.9953475
"190","08/03/2016 15:03:00","TABALASCADA","CANTA","RR","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",2.6862791,-60.6017441
"191","18/08/2016 13:08:00","ESTRADA 13 DE SETEMBRO, RAMAL ORIENTE","PORTO VELHO","RO","OUTRAS CAUSAS","INDETERMINADO",-8.7952593,-63.8609851
"192","02/08/2016 14:08:00","PA Joana Darc III - Linha 13","PORTO VELHO","RO","EXTRATIVISMO","LIMPEZA DE ÁREA PARA MINERAÇÃO",-8.7635576,-63.8971704
"193","11/08/2016 07:08:00","SÃO FRANCISCO, BARREIRAS BAHIA","BARREIRAS","BA","OUTRAS CAUSAS","RITUAL RELIGIOSO",-12.1477483,-44.9953475
"194","06/10/2016 16:10:00","PA BOM JESUS / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","VANDALISMO",1.3828494,-50.9907025
"195","04/10/2016 17:10:00","PA BOM JESUS / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.3828494,-50.9907025
"196","30/09/2016 14:09:00","PA BOM JESUS / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.3828494,-50.9907025
"197","28/03/2017 14:03:00","APA COROA VERMELHA","SANTA CRUZ CABRALIA","BA","OUTRAS CAUSAS","INDETERMINADO",-16.3374347,-39.008728
"198","28/03/2017 14:03:00","APA COROA VERMELHA","PORTO SEGURO","BA","OUTRAS CAUSAS","INDETERMINADO",-16.3368034,-39.0094642
"199",NA,"M.A 28 KM 09","MACHADINHO D'OESTE","RO","OUTRAS CAUSAS","VANDALISMO",-9.4251996,-62.0024651
"200","22/09/2017 12:09:00","CLUBE DO LAÇO","CORUMBA","MS","OUTRAS CAUSAS","VANDALISMO",-19.0389978,-57.6227911
"201","22/09/2017 12:09:00","CLUBE DO LAÇO","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-19.0389978,-57.6227911
"202","04/10/2017 11:10:00","FAZ.SÃO LUCAS DO MONJOLO","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-19.0051788,-57.6527913
"203","11/08/2017 08:08:00","PA EXTRATIVISTA SÃO FRANCISCO / SERRA DO RAMALHO","SERRA DO RAMALHO","BA","EXTRATIVISMO","CAÇA",-13.5435758,-43.5752281
"204","21/08/2017 13:08:00","KADIWÉU II","PORTO MURTINHO","MS","OUTRAS CAUSAS","INDETERMINADO",-20.7648109,-57.3108377
"205","21/09/2017 14:09:00","KADIWÉU II","PORTO MURTINHO","MS","OUTRAS CAUSAS","INDETERMINADO",-20.7648109,-57.3108377
"206","21/06/2018 10:06:00","Aldeia Kalanaza","TANGARA DA SERRA","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-14.6068311,-57.470444
"207","12/09/2018 14:09:00","PA GOVERNADOR JANARY / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.507904,-50.911867
"208","23/09/2018 14:09:00","PA GOVERNADOR JANARY / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","VANDALISMO",1.507904,-50.911867
"209","06/09/2018 10:09:00","MARAIWATSEDE","SAO FELIX DO ARAGUAIA","MT","EXTRATIVISMO","CAÇA",-11.7036923,-51.6244307
"210","10/10/2018 14:10:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"211","27/09/2018 13:09:00","Extrema","ALVORADA DO GURGUEIA","PI","OUTRAS CAUSAS","INDETERMINADO",-8.4460976,-43.866115
"212","03/10/2018 20:10:00","PA BOM JESUS / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.3828494,-50.9907025
"213","06/10/2018 15:10:00","RPPN Serra das Almas","CRATEUS","CE","OUTRAS CAUSAS","INDETERMINADO",-5.1416868,-40.9162026
"214","14/04/2016 11:04:00","APA DE SETIBA","GUARAPARI","ES","OUTRAS CAUSAS","INDETERMINADO",-20.6331975,-40.4404925
"215","13/07/2017 14:07:00","Linha CDR 02","COTRIGUACU","MT","OUTRAS CAUSAS","INDETERMINADO",-9.9030481,-58.5657066
"216",NA,"LINHA 13","PORTO VELHO","RO","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-8.8149814,-63.8915493
"217",NA,"M.A 28 KM 08","MACHADINHO D'OESTE","RO","OUTRAS CAUSAS","VANDALISMO",-9.4251996,-62.0024651
"218","23/08/2017 09:08:00","av rio madeira nova esperança","PORTO VELHO","RO","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-8.7240972,-63.8786392
"219","12/08/2017 18:08:00","Nabrogo","POCONE","MT","OUTRAS CAUSAS","VANDALISMO",-16.2645026,-56.6281145
"220","12/08/2017 18:08:00","Nabrogo","POCONE","MT","OUTRAS CAUSAS","INDETERMINADO",-16.2645026,-56.6281145
"221",NA,"ALDEIA FUNIL","TOCANTINIA","TO","OUTRAS CAUSAS","INDETERMINADO",-9.6635169,-48.375254
"222","20/10/2017 06:10:00","PA FLORES / URUCUI","URUCUI","PI","OUTRAS CAUSAS","INDETERMINADO",-7.2295434,-44.5553219
"223","25/09/2017 09:09:00","Fazenda Curral Queimado","POCONE","MT","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",-16.266471,-56.626599
"224","10/10/2017 12:10:00","Aldeia Wakoli Winã","CAMPO NOVO DO PARECIS","MT","ACIDENTE","CONFECÇÃO DE ACEIRO",-13.6659416,-57.8840659
"225","21/08/2017 15:08:00","BARREIRAS BAHIA","BARREIRAS","BA","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-12.1477483,-44.9953475
"226",NA,"PARQUE DO ARAGUAIA","LAGOA DA CONFUSAO","TO","OUTRAS CAUSAS","VANDALISMO",-10.5576341,-50.1650815
"227","01/07/2016 15:07:00","PA JOANA D ARC III / PORTO VELHO","PORTO VELHO","RO","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-8.7635437,-63.9065259
"228","13/09/2016 14:09:00","PA Joana Darc III - Linha 11","PORTO VELHO","RO",NA,NA,-11.3466475,-61.2968155
"229","12/09/2016 16:09:00","PA NOVA VIDA / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.49005,-50.997054
"230","16/09/2016 16:09:00","Fazenda","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.2408144,-50.8229989
"231","24/11/2016 18:11:00","PA GOVERNADOR JANARY / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","VANDALISMO",1.507904,-50.911867
"232","20/10/2017 11:10:00","MONTE ALEGRE","MONTE ALEGRE","PA","EXTRATIVISMO","CAÇA",-2.0009526,-54.0735023
"233","12/08/2017 14:08:00","Faz. Santa Monica","CORUMBA","MS","OUTRAS CAUSAS","INDETERMINADO",-19.0005556,-57.6508333
"234","30/12/2017 20:12:00","APA COROA VERMELHA","PORTO SEGURO","BA","OUTRAS CAUSAS","INDETERMINADO",-16.3368034,-39.0094642
"235","04/01/2018 14:01:00","MATA MEDONHA","SANTA CRUZ CABRALIA","BA","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-16.155937,-39.0090215
"236",NA,"PDS Porto Carlos","BRASILEIA","AC","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-11.0137555,-68.7453759
"237","20/06/2018 10:06:00","PA SANTA TERESA-I / URUCUI","URUCUI","PI","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-7.2295434,-44.5553219
"238","26/06/2018 10:06:00","Fazenda Canto","CURIMATA","PI","ACIDENTE","FAGULHA DE MÁQUINAS",-10.0330292,-44.3005974
"239",NA,"JOANA D'ARC","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-8.737253,-63.874244
"240",NA,"BR 346 Propriedade particular","PORTO VELHO","RO","OUTRAS CAUSAS","INDETERMINADO",-8.7635576,-63.8971704
"241","17/07/2018 12:07:00","JUININHA","CONQUISTA D'OESTE","MT","OUTRAS CAUSAS","VANDALISMO",-14.5359966,-59.0878063
"242",NA,"MACHADINHO D' OESTE","MACHADINHO D'OESTE","RO","OUTRAS CAUSAS","INDETERMINADO",-9.4251854,-62.0024675
"243","14/08/2018 15:08:00","BR 317 Estrada do Pacífico Km 60","BRASILEIA","AC","OUTRAS CAUSAS","VANDALISMO",40.0697947,-80.7400827
"244",NA,"BR 364 POLICIA FEDERAL","PORTO VELHO","RO","OUTRAS CAUSAS","INDETERMINADO",-8.8001624,-63.7617942
"245",NA,"VICINAL TRES ESTADO","APUI","AM","OUTRAS CAUSAS","INDETERMINADO",-7.2800726,-59.8613573
"246","20/08/2018 10:08:00","Jacurutu","CANINDE","CE","EXTRATIVISMO","EXTRAÇÃO DE MEL",-4.3580483,-39.3137344
"247","30/10/2017 18:10:00","Quilombo Kalunga","TERESINA DE GOIAS","GO","OUTRAS CAUSAS","VANDALISMO",-13.7761432,-47.2640613
"248","25/10/2017 14:10:00","PARNA DA CHAPADA DOS VEADEIROS","CAVALCANTE","GO",NA,NA,-14.0388664,-47.6229713
"249","05/09/2018 13:09:00","Ramal dos Terçados","SENA MADUREIRA","AC","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",-9.0626049,-68.6554241
"250","21/09/2107 05:09:00","PARNA DA CHAPADA DOS VEADEIROS","TERESINA DE GOIAS","GO","OUTRAS CAUSAS","VANDALISMO",-14.0388664,-47.6229713
"251","09/08/2018 16:08:00","LUIZ EDUARDO MAGALHÃES","LUIS EDUARDO MAGALHAES","BA","OUTRAS CAUSAS","VANDALISMO",-12.0806594,-45.7786363
"252","08/08/2018 14:08:00","Matador","URUCUI","PI","OUTRAS CAUSAS","INDETERMINADO",-7.2337396,-44.5562123
"253","06/09/2018 14:09:00","PA CRUZEIRO / AMAPA","AMAPA","AP","OUTRAS CAUSAS","VANDALISMO",-6.207102,-52.7027956
"254","29/01/2017 14:01:00","PQ. EST. PAULO CÉSAR VINHA","GUARAPARI","ES","OUTRAS CAUSAS","INDETERMINADO",-20.6030466,-40.4263476
"255",NA,"APA DE SETIBA","GUARAPARI","ES","OUTRAS CAUSAS","INDETERMINADO",-20.6331975,-40.4404925
"256","14/08/2017 14:08:00","ESEC DO JARDIM BOTÂNICO","BRASILIA","DF","ATIVIDADE AGROPECUÁRIA","QUEIMA DE RESTOS DE EXPLORAÇÃO",-15.8841934,-47.8152783
"257",NA,"APINAYÉ","TOCANTINOPOLIS","TO","OUTRAS CAUSAS","VANDALISMO",-6.1534976,-47.4955073
"258",NA,"KRAOLANDIA","GOIATINS","TO","EXTRATIVISMO","CAÇA",-8.5513873,-47.5256543
"259","12/09/2017 11:09:00","BACURIZINHO","GRAJAU","MA","EXTRATIVISMO","CAÇA",-5.8882671,-45.7840681
"260","13/08/2017 09:08:00","Aldeia Duas Cachoeiras","TANGARA DA SERRA","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-14.6197344,-57.4875157
"261","05/09/2017 15:09:00","CHÁCARA","MACHADINHO D'OESTE","RO","OUTRAS CAUSAS","VANDALISMO",-9.4251996,-62.0024651
"262","23/09/2017 16:09:00","LINHA J2BEIRA RIO","MACHADINHO D'OESTE","RO","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.4258725,-62.0014703
"263","06/09/2017 10:09:00","SETOR CHACAREIRO","MACHADINHO D'OESTE","RO","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.4258725,-62.0014703
"264",NA,"PARQUE DO ARAGUAIA","FORMOSO DO ARAGUAIA","TO","OUTRAS CAUSAS","INDETERMINADO",-11.5146242,-50.3412051
"265","01/09/2017 14:09:00","PARQUE DO ARAGUAIA","LAGOA DA CONFUSAO","TO","OUTRAS CAUSAS","VANDALISMO",-10.5576341,-50.1650815
"266","04/10/2017 10:10:00","PARQUE DO ARAGUAIA","LAGOA DA CONFUSAO","TO","OUTRAS CAUSAS","VANDALISMO",-10.5576341,-50.1650815
"267",NA,"P.A Joana Darc Linha 25","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-8.7635576,-63.8971704
"268","06/09/2018 14:09:00","PAD Boa Esperança - Estrada Linha Seca Km 32","SENA MADUREIRA","AC","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-21.092795,-45.5628734
"269","02/10/2018 10:10:00","PA GOVERNADOR JANARY / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","VANDALISMO",1.507904,-50.911867
"270","03/10/2018 14:10:00","PA GOVERNADOR JANARY / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","VANDALISMO",1.507904,-50.911867
"271","03/10/2018 14:10:00","PA GOVERNADOR JANARY / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.507904,-50.911867
"272","17/08/2019 18:08:00","FAZ. SAGRADO","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-19.0105441,-57.6546051
"273","17/08/2019 18:08:00","FAZ. SAGRADO","CORUMBA","MS","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",-19.0105441,-57.6546051
"274","18/09/2019 17:09:00","BR 262","CORUMBA","MS","OUTRAS CAUSAS","INDETERMINADO",-19.0108492,-57.6507783
"275",NA,"MENKRAGNOTI","ALTAMIRA","PA","EXTRATIVISMO","CAÇA",-8.5045172,-53.347884
"276","28/08/2018 14:08:00","Zona Urbana","CORUMBA","MS","OUTRAS CAUSAS","INDETERMINADO",-19.0051788,-57.6527913
"277","30/08/2018 10:08:00","PA SÃO GABRIEL /","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-19.2042644,-56.2451825
"278","16/08/2020 12:08:00","nova fronteira","NOVO PROGRESSO","PA",NA,NA,-7.0412687,-55.4197038
"279","07/09/2019 11:09:00","BR 262","CORUMBA","MS","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",-19.0108492,-57.6507783
"280","07/09/2019 08:09:00","BR 262","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-19.0108492,-57.6507783
"281","08/09/2019 18:09:00","PORTO MORRINHO","CORUMBA","MS","OUTRAS CAUSAS","INDETERMINADO",-19.4635906,-57.4170303
"282","22/09/2019 12:09:00","Fazenda Carandá","CORUMBA","MS","ACIDENTE","FAGULHA DE MÁQUINAS",-19.0007155,-57.6561302
"283",NA,"MENKRAGNOTI","ALTAMIRA","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-8.5045172,-53.347884
"284","29/09/2019 17:09:00","Forte Coimbra","CORUMBA","MS","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",-19.9196654,-57.7923168
"285","30/08/2018 10:08:00","PA SÃO GABRIEL /","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-19.2042644,-56.2451825
"286","27/10/2019 14:10:00","ASSENTAMENTO TAQUARAL","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-20.716667,-56.166667
"287","07/08/2020 17:08:00","Aldeia Seringal","CAMPO NOVO DO PARECIS","MT","OUTRAS CAUSAS","INDETERMINADO",-13.6637668,-57.8885432
"288","02/08/2020 09:08:00","JUININHA","CONQUISTA D'OESTE","MT","OUTRAS CAUSAS","VANDALISMO",-14.5359966,-59.0878063
"289","29/09/2020 14:09:00","ALTO RIO GUAMÁ","PARAGOMINAS","PA","OUTRAS CAUSAS","INDETERMINADO",-2.3220802,-46.7695942
"290","01/10/2020 14:10:00","ALTO RIO GUAMÁ","PARAGOMINAS","PA","OUTRAS CAUSAS","INDETERMINADO",-2.3220802,-46.7695942
"291","05/09/2020 10:09:00","PA BOA ESPERANÇA /","CACERES","MT","OUTRAS CAUSAS","INDETERMINADO",-16.1037088,-57.6728794
"292","07/09/2020 16:09:00","PA PAIOL / CACERES","CACERES","MT","ATIVIDADE AGROPECUÁRIA","QUEIMA DE RESTOS DE EXPLORAÇÃO",-16.0834866,-57.6756709
"293","01/11/2020 13:11:00","PA OLHO D AGUA I / MOJU","PARAGOMINAS","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2330229,-48.8586807
"294","02/11/2020 14:11:00","PA OLHO D AGUA I / MOJU","PARAGOMINAS","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2330229,-48.8586807
"295","26/08/2019 07:08:00","PASSO DO LONTRA","CORUMBA","MS","ACIDENTE","REIGNIÇÃO",-19.5758079,-57.0267231
"296","17/02/2020 09:02:00","RAPOSA SERRA DO SOL/SERRA","UIRAMUTA","RR","OUTRAS CAUSAS","VANDALISMO",4.4007377,-60.3597208
"297","16/09/2019 13:09:00","BR 262","CORUMBA","MS","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",-19.0108492,-57.6507783
"298","14/09/2019 15:09:00","PA NOVA FRONTEIRA / NOVO PROGRESSO","NOVO PROGRESSO","PA","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-7.0412687,-55.4197038
"299","25/11/2019 14:11:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"300","11/09/2020 15:09:00","PA PAIOL / CACERES","CACERES","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-16.0834866,-57.6756709
"301","02/10/2020 16:10:00","ALTO RIO GUAMÁ","PARAGOMINAS","PA","OUTRAS CAUSAS","INDETERMINADO",-2.3220802,-46.7695942
"302","04/10/2020 09:10:00","ALTO RIO GUAMÁ","PARAGOMINAS","PA","OUTRAS CAUSAS","INDETERMINADO",-2.3220802,-46.7695942
"303","31/07/2019 23:07:00","PA RETIRO / FLORIANO","FLORIANO","PI","ACIDENTE","REIGNIÇÃO",-6.7777291,-43.0462031
"304","01/09/2019 13:09:00","NAMBIKWARA","CONQUISTA D'OESTE","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-14.5401942,-59.5415835
"305","01/09/2019 13:09:00","NAMBIKWARA","NOVA LACERDA","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-14.2679964,-59.8606116
"306","01/09/2019 13:09:00","NAMBIKWARA","NOVA LACERDA","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-14.2679964,-59.8606116
"307","01/09/2019 13:09:00","NAMBIKWARA","CONQUISTA D'OESTE","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-14.5401942,-59.5415835
"308","12/02/2020 17:02:00","APA CARAÍVA/ TRANCOSO","PORTO SEGURO","BA","ACIDENTE","CABO DE ALTA TENSÃO",-16.8080351,-39.1493607
"309","31/08/2020 08:08:00","Aldeia Papagaio II","TANGARA DA SERRA","MT","EXTRATIVISMO","CAÇA",-14.6061852,-57.4703481
"310","09/02/2020 15:02:00","SERRA DA MOÇA","BOA VISTA","RR","ACIDENTE","CONFECÇÃO DE ACEIRO",3.2705054,-60.6745864
"311",NA,"PA NOVA FRONTEIRA / NOVO PROGRESSO","NOVO PROGRESSO","PA","OUTRAS CAUSAS","VANDALISMO",-7.0412687,-55.4197038
"312","04/11/2019 13:11:00","Fazenda Crispim","FLORESTA","PE","EXTRATIVISMO","EXTRAÇÃO DE MEL",-8.6029,-38.5816
"313","06/09/2019 10:09:00","PARQUE DO XINGU","FELIZ NATAL","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-11.8624992,-53.527784
"314","21/07/2019 11:07:00","MARAIWATSEDE","ALTO BOA VISTA","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-11.7036923,-51.6244307
"315","23/08/2020 19:08:00","Fazenda Icil - BR 135","ITACARAMBI","MG","OUTRAS CAUSAS","INDETERMINADO",-15.0410362,-44.0835582
"316","05/09/2020 13:09:00","IRANTXE","BRASNORTE","MT","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-12.8123068,-57.9316903
"317","11/10/2020 15:10:00","ALTO RIO GUAMÁ","PARAGOMINAS","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.3220802,-46.7695942
"318","10/11/2019 15:11:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"319","24/09/2020 16:09:00","ALTO RIO GUAMÁ","PARAGOMINAS","PA","OUTRAS CAUSAS","INDETERMINADO",-2.3220802,-46.7695942
"320","11/09/2019 12:09:00","PDS BORDOLÃNDIA / SERRA NOVA DOURADA","SERRA NOVA DOURADA","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-12.0763919,-51.4728808
"321","11/09/2020 16:09:00","LH VC 01","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030481,-58.5657066
"322","15/10/2020 13:10:00","ALTO RIO GUAMÁ","PARAGOMINAS","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.3220802,-46.7695942
"323","13/10/2020 13:10:00","LINHA 11","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030759,-58.5657137
"324","11/09/2017 20:09:00","PARNA DA CHAPADA DOS VEADEIROS","CAVALCANTE","GO","OUTRAS CAUSAS","VANDALISMO",-14.0388664,-47.6229713
"325","09/09/2017 10:09:00","PARNA DA CHAPADA DOS VEADEIROS","TERESINA DE GOIAS","GO","OUTRAS CAUSAS","VANDALISMO",-14.0388664,-47.6229713
"326","27/01/2016 00:01:00","YANOMAMI","MUCAJAI","RR","ACIDENTE","CABO DE ALTA TENSÃO",2.4470932,-60.9187845
"327","18/01/2016 20:01:00","YANOMAMI","MUCAJAI","RR","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",2.4470932,-60.9187845
"328","17/03/2019 12:03:00","PARNA E HISTÓRICO DO MONTE PASCOAL","PORTO SEGURO","BA","ACIDENTE","REIGNIÇÃO",-16.8926746,-39.2167384
"329","18/09/2016 19:09:00","PARNA DE BRASÍLIA","BRASILIA","DF","OUTRAS CAUSAS","VANDALISMO",-15.6718013,-47.9812152
"330","03/02/2016 18:02:00","SÃO MARCOS - RR","PACARAIMA","RR","OUTRAS CAUSAS","VANDALISMO",4.478414,-61.1482639
"331","12/09/2020 15:09:00","MENKRAGNOTI","NOVO PROGRESSO","PA","ACIDENTE","REIGNIÇÃO",-7.044593,-55.41226
"332","19/03/2016 10:03:00","SÃO MARCOS - RR","PACARAIMA","RR","OUTRAS CAUSAS","INDETERMINADO",4.478414,-61.1482639
"333",NA,"PA NOVA FRONTEIRA / NOVO PROGRESSO","NOVO PROGRESSO","PA","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-7.0412687,-55.4197038
"334",NA,"PA NOVA FRONTEIRA / NOVO PROGRESSO","NOVO PROGRESSO","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-7.0412687,-55.4197038
